Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
180630012,B03,18026686,Alarms,03/04/2018,03/03/2018,03/04/2018 12:04:13 AM,03/04/2018 12:05:22 AM,03/04/2018 12:05:45 AM,03/04/2018 12:07:39 AM,03/04/2018 12:11:09 AM,,,Fire,03/04/2018 12:16:13 AM,200 Block of 2ND ST,San Francisco,94105,B03,35,2147,3,3,3,false,Alarm,1,CHIEF,3,3,6,Financial District/South Beach,"(37.78579181631806, -122.39692077599344)",180630012-B03
180880188,E07,18037287,Other,03/29/2018,03/28/2018,03/29/2018 02:27:11 AM,03/29/2018 02:27:11 AM,03/29/2018 02:28:10 AM,03/29/2018 02:29:58 AM,03/29/2018 02:34:14 AM,,,Fire,03/29/2018 02:37:50 AM,2400 Block of FOLSOM ST,San Francisco,94110,B06,07,5447,A,3,3,true,Alarm,1,ENGINE,1,6,9,Mission,"(37.75809277464886, -122.41468474542069)",180880188-E07
091260189,64,09037307,Medical Incident,05/06/2009,05/06/2009,05/06/2009 12:23:14 PM,05/06/2009 12:24:13 PM,05/06/2009 12:24:39 PM,05/06/2009 12:26:13 PM,05/06/2009 12:31:36 PM,,,Cancelled,05/06/2009 12:33:49 PM,1100 Block of MARKET ST,SF,94102,B02,01,2309,2,2,2,true,,1,MEDIC,1,2,6,Tenderloin,"(37.7796660426062, -122.41371122073)",091260189-64
141850785,E03,14063955,Other,07/04/2014,07/04/2014,07/04/2014 08:58:02 AM,07/04/2014 08:58:02 AM,07/04/2014 08:58:02 AM,07/04/2014 08:58:02 AM,07/04/2014 08:58:02 AM,,,Fire,07/04/2014 09:03:47 AM,GOLDEN GATE AV/LEAVENWORTH ST,San Francisco,94102,B02,01,1546,3,3,3,true,Alarm,1,ENGINE,1,2,6,Tenderloin,"(37.7818633389979, -122.413865603018)",141850785-E03
161142377,RWC2,16045404,Water Rescue,04/23/2016,04/23/2016,04/23/2016 04:09:16 PM,04/23/2016 04:09:50 PM,04/23/2016 04:13:39 PM,04/23/2016 04:13:39 PM,04/23/2016 04:27:16 PM,,,Code 2 Transport,04/23/2016 04:32:58 PM,1000 Block of POINT LOBOS AVE,San Francisco,94121,B07,34,7314,3,3,3,false,Fire,1,SUPPORT,15,7,1,Outer Richmond,"(37.7784851093699, -122.513648358636)",161142377-RWC2
153123332,T12,15120098,Medical Incident,11/08/2015,11/08/2015,11/08/2015 10:31:00 PM,11/08/2015 10:31:46 PM,11/08/2015 10:32:36 PM,11/08/2015 10:34:38 PM,,,,Code 2 Transport,11/08/2015 10:37:01 PM,200 Block of CLAYTON ST,San Francisco,94117,B05,21,4523,3,3,3,false,Potentially Life-Threatening,1,TRUCK,3,5,5,Lone Mountain/USF,"(37.7730602068761, -122.449166125148)",153123332-T12
161911037,B04,16075424,Water Rescue,07/09/2016,07/09/2016,07/09/2016 10:27:24 AM,07/09/2016 10:27:24 AM,07/09/2016 10:28:45 AM,07/09/2016 10:29:57 AM,,,,Fire,07/09/2016 10:31:01 AM,CALL BOX: US HWY 101 NB OR SB IN PRESIDIO,San Francisco,94129,B99,51,4632,3,3,3,false,Fire,1,CHIEF,14,7,2,Presidio,"(37.8066581989584, -122.47471662098)",161911037-B04
103570032,E11,10114444,Medical Incident,12/23/2010,12/22/2010,12/23/2010 03:33:45 AM,12/23/2010 03:35:44 AM,12/23/2010 03:37:27 AM,12/23/2010 03:38:51 AM,12/23/2010 03:42:21 AM,,,Patient Declined Transport,12/23/2010 04:02:48 AM,900 Block of GUERRERO ST,SF,94110,B06,11,5471,1,1,2,true,,1,ENGINE,1,6,8,Mission,"(37.7559629467017, -122.423368898448)",103570032-E11
161511769,T18,16059534,Medical Incident,05/30/2016,05/30/2016,05/30/2016 02:11:42 PM,05/30/2016 02:12:14 PM,05/30/2016 02:12:54 PM,05/30/2016 02:13:53 PM,,,,Code 2 Transport,05/30/2016 02:14:22 PM,1800 Block of 33RD AV,San Francisco,94122,B08,18,7543,3,3,3,false,Potentially Life-Threatening,1,TRUCK,3,8,4,Sunset/Parkside,"(37.7526478123408, -122.491340931748)",161511769-T18
061150118,EMS6,06031916,Medical Incident,04/25/2006,04/25/2006,04/25/2006 08:58:05 AM,04/25/2006 08:58:05 AM,04/25/2006 08:58:05 AM,,04/25/2006 08:58:05 AM,,,Other,04/25/2006 09:52:27 AM,2200 Block of MISSION ST,SF,94110,B02,07,5423,3,3,3,false,,1,CHIEF,1,6,9,Mission,"(37.7610314429831, -122.419351642615)",061150118-EMS6
151642937,KM06,15062843,Medical Incident,06/13/2015,06/13/2015,06/13/2015 06:38:57 PM,06/13/2015 06:40:07 PM,06/13/2015 06:40:34 PM,06/13/2015 06:41:04 PM,06/13/2015 06:52:32 PM,,,Patient Declined Transport,06/13/2015 07:09:52 PM,MISSION ST/STEUART ST,San Francisco,94105,B03,35,2131,2,2,2,false,Non Life-threatening,1,PRIVATE,1,3,3,Financial District/South Beach,"(37.7932304913096, -122.393181335014)",151642937-KM06
032240327,M17,03064418,Medical Incident,08/12/2003,08/12/2003,08/12/2003 04:10:19 PM,08/12/2003 04:10:19 PM,08/12/2003 04:10:49 PM,08/12/2003 04:12:16 PM,08/12/2003 04:14:31 PM,08/12/2003 04:15:34 PM,,Other,08/12/2003 04:15:37 PM,3RD ST/LANE ST,SF,94124,B10,17,6536,E,E,3,true,,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.728489580525, -122.392899420759)",032240327-M17
003580003,E37,00106813,Structure Fire,12/23/2000,12/22/2000,12/23/2000 12:06:55 AM,12/23/2000 12:07:04 AM,12/23/2000 12:07:24 AM,12/23/2000 12:09:02 AM,,,,Other,12/23/2000 12:17:53 AM,400 Block of TERRY A FRANCOIS BLVD,SF,94158,B03,08,0954,3,3,3,false,,1,ENGINE,10,3,6,Mission Bay,"(37.7717396202959, -122.386663865791)",003580003-E37
111480274,E01,11049172,Medical Incident,05/28/2011,05/28/2011,05/28/2011 07:16:36 PM,05/28/2011 07:17:43 PM,05/28/2011 07:24:15 PM,05/28/2011 07:26:40 PM,05/28/2011 07:29:21 PM,,,Other,05/28/2011 08:16:16 PM,0 Block of JONES ST,SF,94102,B03,01,1455,1,1,2,true,,1,ENGINE,1,2,6,Tenderloin,"(37.7815955871561, -122.412190669917)",111480274-E01
041370138,E01,04038843,Medical Incident,05/16/2004,05/16/2004,05/16/2004 11:31:17 AM,05/16/2004 11:32:18 AM,05/16/2004 11:33:02 AM,,,,,Other,05/16/2004 11:34:28 AM,LARKIN ST/MCALLISTER ST,SF,94102,B02,03,1553,3,3,3,true,,1,ENGINE,4,2,6,Tenderloin,"(37.7804703413414, -122.416947606226)",041370138-E01
102740298,81,10087098,Medical Incident,10/01/2010,10/01/2010,10/01/2010 06:07:09 PM,10/01/2010 06:07:10 PM,10/01/2010 06:07:10 PM,10/01/2010 06:07:24 PM,10/01/2010 06:11:54 PM,10/01/2010 06:30:24 PM,10/01/2010 06:41:24 PM,Code 2 Transport,10/01/2010 07:17:10 PM,THOMAS AV/LANE ST,SF,94124,B10,17,6535,3,3,3,true,,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7304113541541, -122.391289757059)",102740298-81
102070047,96,10065143,Medical Incident,07/26/2010,07/25/2010,07/26/2010 07:01:25 AM,07/26/2010 07:03:09 AM,07/26/2010 07:05:31 AM,07/26/2010 07:05:45 AM,07/26/2010 07:18:06 AM,07/26/2010 07:28:39 AM,07/26/2010 07:36:38 AM,Code 2 Transport,07/26/2010 07:58:55 AM,0 Block of 7TH AVE,SF,94118,B07,31,7126,1,1,2,true,,1,MEDIC,1,7,2,Inner Richmond,"(37.7874460327418, -122.465750262786)",102070047-96
082870341,M15,08088222,Medical Incident,10/13/2008,10/13/2008,10/13/2008 08:55:38 PM,10/13/2008 08:57:42 PM,10/13/2008 08:58:05 PM,10/13/2008 08:58:38 PM,10/13/2008 09:05:56 PM,10/13/2008 09:16:03 PM,10/13/2008 09:25:11 PM,Code 2 Transport,10/13/2008 10:13:19 PM,SAN JOSE AV/SENECA AV,SF,94112,B09,15,0833,3,3,3,true,,1,MEDIC,1,9,11,Outer Mission,"(37.7216285999576, -122.445854916297)",082870341-M15
181451589,E36,18061335,Traffic Collision,05/25/2018,05/25/2018,05/25/2018 11:47:56 AM,05/25/2018 11:47:56 AM,05/25/2018 11:48:20 AM,05/25/2018 11:49:31 AM,05/25/2018 11:52:15 AM,,,Code 2 Transport,05/25/2018 12:04:55 PM,0 Block of 9TH ST,San Francisco,94103,B02,36,2337,A,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,6,South of Market,"(37.77643540632464, -122.41506488766639)",181451589-E36
101040011,54,10031934,Medical Incident,04/14/2010,04/13/2010,04/14/2010 12:49:15 AM,04/14/2010 12:50:21 AM,04/14/2010 12:50:34 AM,04/14/2010 12:51:28 AM,,,,Other,04/14/2010 12:54:27 AM,800 Block of 29TH AVE,SF,94121,B07,14,7224,3,3,3,true,,1,MEDIC,3,7,1,Outer Richmond,"(37.7733044830045, -122.488607805924)",101040011-54
172701146,KM08,17113509,Medical Incident,09/27/2017,09/27/2017,09/27/2017 09:30:37 AM,09/27/2017 09:30:55 AM,09/27/2017 09:31:20 AM,09/27/2017 09:32:11 AM,,,,No Merit,09/27/2017 09:39:29 AM,EDDY ST/VAN NESS AV,San Francisco,94109,B02,03,3163,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,2,6,Tenderloin,"(37.7828941211751, -122.420817005362)",172701146-KM08
151711306,T01,15065304,Structure Fire,06/20/2015,06/20/2015,06/20/2015 11:17:41 AM,06/20/2015 11:18:28 AM,06/20/2015 11:19:07 AM,06/20/2015 11:19:21 AM,06/20/2015 11:20:59 AM,,,Fire,06/20/2015 11:25:39 AM,700 Block of GEARY ST,San Francisco,94109,B04,03,1556,3,3,3,false,Alarm,1,TRUCK,2,4,6,Tenderloin,"(37.786469251596, -122.415638875478)",151711306-T01
052440071,T03,05065011,Alarms,09/01/2005,08/31/2005,09/01/2005 07:33:32 AM,09/01/2005 07:34:22 AM,09/01/2005 07:34:33 AM,09/01/2005 07:36:38 AM,09/01/2005 07:38:32 AM,,,Other,09/01/2005 07:39:21 AM,600 Block of POLK ST,SF,94102,B02,03,3114,3,3,3,false,,1,TRUCK,3,2,6,Tenderloin,"(37.7826266328595, -122.41915582123)",052440071-T03
123100336,E37,12103258,Medical Incident,11/05/2012,11/05/2012,11/05/2012 07:34:31 PM,11/05/2012 07:34:59 PM,11/05/2012 07:35:27 PM,11/05/2012 07:36:20 PM,11/05/2012 07:39:05 PM,,,Other,11/05/2012 07:41:27 PM,22ND ST/PENNSYLVANIA AV,SF,94107,B10,37,2535,3,3,3,false,Potentially Life-Threatening,1,ENGINE,1,10,10,Potrero Hill,"(37.7576507860287, -122.393122630932)",123100336-E37
143600729,KM08,14128709,Medical Incident,12/26/2014,12/26/2014,12/26/2014 09:19:31 AM,12/26/2014 09:21:05 AM,12/26/2014 09:22:01 AM,12/26/2014 09:22:40 AM,12/26/2014 09:31:04 AM,12/26/2014 09:43:19 AM,12/26/2014 09:59:18 AM,Code 2 Transport,12/26/2014 10:57:25 AM,100 Block of MONTGOMERY ST,Presidio,94104,B99,51,4626,3,3,3,false,Non Life-threatening,1,PRIVATE,2,1,3,Financial District/South Beach,"(37.7905126810084, -122.402216710445)",143600729-KM08
120390031,KM07,12012875,Medical Incident,02/08/2012,02/07/2012,02/08/2012 04:14:18 AM,02/08/2012 04:15:31 AM,02/08/2012 04:16:09 AM,02/08/2012 04:16:55 AM,02/08/2012 04:21:37 AM,02/08/2012 04:34:08 AM,02/08/2012 04:50:29 AM,Code 3 Transport,02/08/2012 05:28:46 AM,500 Block of GREEN ST,SF,94133,B01,28,1266,E,E,3,false,Potentially Life-Threatening,1,PRIVATE,4,1,3,North Beach,"(37.7995998106551, -122.40860321116)",120390031-KM07
110210333,T15,11007083,Structure Fire,01/21/2011,01/21/2011,01/21/2011 10:01:47 PM,01/21/2011 10:01:47 PM,01/21/2011 10:02:02 PM,01/21/2011 10:03:08 PM,,,,Other,01/21/2011 10:05:10 PM,MISSION ST/PERSIA AV,SF,94112,B09,43,6121,3,3,3,false,,1,TRUCK,2,9,11,Excelsior,"(37.7231299651881, -122.435976887493)",110210333-T15
053230359,RC2,05087422,Medical Incident,11/19/2005,11/19/2005,11/19/2005 11:57:31 PM,11/19/2005 11:58:33 PM,11/19/2005 11:58:48 PM,,11/20/2005 12:03:59 AM,,,Other,11/20/2005 12:17:23 AM,300 Block of 11TH AVE,SF,94118,B07,31,7141,3,3,3,true,,1,RESCUE CAPTAIN,2,7,1,Inner Richmond,"(37.7817385392724, -122.469629422744)",053230359-RC2
031560287,M03,03044789,Medical Incident,06/05/2003,06/05/2003,06/05/2003 03:52:17 PM,06/05/2003 03:52:32 PM,06/05/2003 03:54:51 PM,06/05/2003 03:55:43 PM,,,,Other,06/05/2003 04:08:49 PM,1000 Block of MARKET ST,SF,94103,B03,01,1454,2,2,2,true,,1,MEDIC,1,3,6,South of Market,"(37.7812876870909, -122.411318055371)",031560287-M03
170473089,E07,17020598,Structure Fire,02/16/2017,02/16/2017,02/16/2017 06:22:26 PM,02/16/2017 06:22:26 PM,02/16/2017 06:22:32 PM,02/16/2017 06:23:21 PM,,,,Fire,02/16/2017 06:26:11 PM,24TH ST/ALABAMA ST,San Francisco,94110,B06,07,5527,3,3,3,true,Alarm,1,ENGINE,2,6,9,Mission,"(37.7526848900219, -122.410962662832)",170473089-E07
041560005,E28,04043691,Medical Incident,06/04/2004,06/03/2004,06/04/2004 12:10:18 AM,06/04/2004 12:12:53 AM,06/04/2004 12:13:09 AM,06/04/2004 12:16:45 AM,06/04/2004 12:16:51 AM,,,Other,06/04/2004 12:17:17 AM,GREEN ST/STOCKTON ST,SF,94133,B01,28,1266,3,3,3,false,,1,ENGINE,2,1,3,Chinatown,"(37.7994898187705, -122.40901437954)",041560005-E28
123620313,T12,12121273,Alarms,12/27/2012,12/27/2012,12/27/2012 08:41:02 PM,12/27/2012 08:42:25 PM,12/27/2012 08:42:31 PM,,,,,Other,12/27/2012 08:43:41 PM,300 Block of PARNASSUS AVE,SF,94117,B05,12,5155,3,3,3,false,Alarm,1,TRUCK,3,5,5,Inner Sunset,"(37.7640840126749, -122.45593384681)",123620313-T12
101650126,RS1,10052027,Structure Fire,06/14/2010,06/14/2010,06/14/2010 09:42:49 AM,06/14/2010 09:44:47 AM,06/14/2010 09:45:08 AM,06/14/2010 09:46:42 AM,,,,Other,06/14/2010 09:49:30 AM,3800 Block of CALIFORNIA ST,SF,94118,B07,10,7114,3,3,3,false,,1,RESCUE SQUAD,7,7,2,Presidio Heights,"(37.7859482696141, -122.457523579437)",101650126-RS1
001750113,RS1,00052403,Medical Incident,06/23/2000,06/23/2000,06/23/2000 11:38:55 AM,06/23/2000 11:39:47 AM,06/23/2000 11:40:02 AM,06/23/2000 11:40:43 AM,06/23/2000 11:43:36 AM,,,Other,06/23/2000 12:11:38 PM,100 Block of SHIPLEY ST,SF,94107,B03,01,2215,3,3,3,false,,1,RESCUE SQUAD,1,3,6,South of Market,"(37.7806691632498, -122.401678045598)",001750113-RS1
092870123,E09,09086062,Medical Incident,10/14/2009,10/14/2009,10/14/2009 09:42:40 AM,10/14/2009 09:43:21 AM,10/14/2009 09:44:12 AM,10/14/2009 09:45:20 AM,10/14/2009 09:48:52 AM,,,Other,10/14/2009 10:06:47 AM,200 Block of GATES ST,SF,94110,B06,32,5726,3,E,3,true,,1,ENGINE,1,6,9,Bernal Heights,"(37.7395998443002, -122.413916252016)",092870123-E09
001800051,E36,00053883,Medical Incident,06/28/2000,06/27/2000,06/28/2000 07:36:40 AM,06/28/2000 07:37:30 AM,06/28/2000 07:37:41 AM,06/28/2000 07:38:50 AM,06/28/2000 07:40:02 AM,,,Other,06/28/2000 07:44:40 AM,10TH ST/FOLSOM ST,SF,94103,B02,27,2343,3,3,3,false,,1,ENGINE,1,2,6,South of Market,"(37.7728121600424, -122.412824228759)",001800051-E36
162842623,RC3,16112981,Medical Incident,10/10/2016,10/10/2016,10/10/2016 03:54:44 PM,10/10/2016 03:55:50 PM,10/10/2016 03:58:42 PM,10/10/2016 03:58:42 PM,10/10/2016 04:04:47 PM,,,Code 2 Transport,10/10/2016 04:13:58 PM,1800 Block of PALOU AVE,San Francisco,94124,B10,17,6471,3,3,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,2,10,10,Bayview Hunters Point,"(37.7369659542374, -122.396060271269)",162842623-RC3
031660317,RC4,03047553,Medical Incident,06/15/2003,06/15/2003,06/15/2003 07:20:38 PM,06/15/2003 07:22:36 PM,06/15/2003 07:22:50 PM,,06/15/2003 07:28:43 PM,,,Other,06/15/2003 07:41:11 PM,BROAD ST/CAPITOL AV,SF,94112,B09,33,8374,3,3,3,true,,1,RESCUE CAPTAIN,2,9,11,Oceanview/Merced/Ingleside,"(37.7131720494385, -122.459024434517)",031660317-RC4
001120114,T03,00033289,Structure Fire,04/21/2000,04/21/2000,04/21/2000 11:21:22 AM,04/21/2000 11:22:10 AM,04/21/2000 11:22:24 AM,04/21/2000 11:23:49 AM,04/21/2000 11:25:59 AM,,,Other,04/21/2000 11:32:57 AM,800 Block of HYDE ST,SF,94109,B04,03,1557,3,3,3,false,,1,TRUCK,5,4,3,Nob Hill,"(37.7886352751239, -122.416990342804)",001120114-T03
050200366,M17,05005495,Medical Incident,01/20/2005,01/20/2005,01/20/2005 10:35:05 PM,01/20/2005 10:36:43 PM,01/20/2005 10:36:50 PM,01/20/2005 10:38:32 PM,01/20/2005 10:43:46 PM,01/20/2005 10:54:23 PM,01/20/2005 11:14:45 PM,Code 2 Transport,01/20/2005 11:52:28 PM,0 Block of TUCKER AVE,SF,94134,B09,44,6311,3,3,3,false,,1,MEDIC,3,9,10,Visitacion Valley,"(37.7154333561812, -122.404561161864)",050200366-M17
133310174,93,13112360,Medical Incident,11/27/2013,11/27/2013,11/27/2013 01:31:36 PM,11/27/2013 01:32:50 PM,11/27/2013 01:33:19 PM,11/27/2013 01:33:33 PM,11/27/2013 01:48:15 PM,11/27/2013 02:12:43 PM,11/27/2013 02:36:05 PM,Code 2 Transport,11/27/2013 02:52:22 PM,1300 Block of HOWARD ST,SF,94103,B02,36,2342,2,2,2,true,Non Life-threatening,1,MEDIC,1,2,6,South of Market,"(37.7742496611166, -122.414204535023)",133310174-93
141973715,T05,14068379,Alarms,07/16/2014,07/16/2014,07/16/2014 09:49:27 PM,07/16/2014 09:50:57 PM,07/16/2014 09:51:10 PM,07/16/2014 09:52:20 PM,07/16/2014 09:52:20 PM,,,Fire,07/16/2014 09:58:51 PM,1200 Block of WEBSTER ST,San Francisco,94115,B05,05,3515,3,3,3,false,Alarm,1,TRUCK,1,5,5,Western Addition,"(37.7820874529721, -122.430855608926)",141973715-T05
172584060,E36,17108891,Medical Incident,09/15/2017,09/15/2017,09/15/2017 08:57:07 PM,09/15/2017 08:59:16 PM,09/15/2017 08:59:31 PM,09/15/2017 09:02:24 PM,09/15/2017 09:04:54 PM,,,Gone on Arrival,09/15/2017 09:05:50 PM,MISSION ST/11TH ST,San Francisco,94103,B02,36,2341,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,6,South of Market,"(37.7743252876501, -122.417104135862)",172584060-E36
161470058,B01,16057749,Alarms,05/26/2016,05/25/2016,05/26/2016 12:31:16 AM,05/26/2016 12:33:06 AM,05/26/2016 12:33:16 AM,05/26/2016 12:35:22 AM,05/26/2016 12:38:30 AM,,,Fire,05/26/2016 12:42:40 AM,700 Block of THE EMBARCADERO,San Francisco,94111,B01,13,0915,3,3,3,false,Alarm,1,CHIEF,3,1,3,Financial District/South Beach,"(37.8025675142519, -122.400381980995)",161470058-B01
140590125,83,14019844,Medical Incident,02/28/2014,02/28/2014,02/28/2014 09:53:14 AM,02/28/2014 09:55:53 AM,02/28/2014 09:56:23 AM,02/28/2014 09:56:44 AM,02/28/2014 10:04:09 AM,02/28/2014 10:10:34 AM,02/28/2014 10:43:35 AM,Code 2 Transport,02/28/2014 11:10:02 AM,100 Block of TEDDY AVE,SF,94134,B10,44,6267,3,2,2,true,Non Life-threatening,1,MEDIC,2,9,10,Visitacion Valley,"(37.7141788044851, -122.405486549146)",140590125-83
010530297,T01,01016059,Medical Incident,02/22/2001,02/22/2001,02/22/2001 04:31:45 PM,02/22/2001 04:33:01 PM,02/22/2001 04:33:20 PM,02/22/2001 04:34:32 PM,02/22/2001 04:37:06 PM,,,Other,02/22/2001 04:50:11 PM,0 Block of TURK ST,SF,94102,B03,01,1365,3,3,3,false,,1,TRUCK,1,3,6,Tenderloin,"(37.7833862379382, -122.409853729941)",010530297-T01
130990103,E41,13033186,Medical Incident,04/09/2013,04/09/2013,04/09/2013 09:25:34 AM,04/09/2013 09:26:17 AM,04/09/2013 09:26:53 AM,04/09/2013 09:28:34 AM,04/09/2013 09:30:54 AM,,,Other,04/09/2013 09:31:13 AM,1500 Block of BROADWAY,SF,94109,B04,41,3152,3,E,3,false,Potentially Life-Threatening,1,ENGINE,2,4,3,Russian Hill,"(37.7958954987191, -122.422601519723)",130990103-E41
052580023,E03,05068818,Structure Fire,09/15/2005,09/14/2005,09/15/2005 02:31:34 AM,09/15/2005 02:32:00 AM,09/15/2005 02:32:17 AM,09/15/2005 02:52:11 AM,09/15/2005 03:17:08 AM,,,Other,09/15/2005 05:16:08 AM,300 Block of CAPP ST,SF,94110,B06,07,5433,3,3,3,true,,3,ENGINE,28,6,9,Mission,"(37.7611054758664, -122.418125731465)",052580023-E03
030190105,E03,03005436,Medical Incident,01/19/2003,01/19/2003,01/19/2003 10:36:43 AM,01/19/2003 10:38:53 AM,01/19/2003 10:39:04 AM,01/19/2003 10:40:27 AM,,,,Other,01/19/2003 10:51:20 AM,800 Block of HYDE ST,SF,94109,B04,03,1557,3,3,3,false,,1,ENGINE,3,4,3,Nob Hill,"(37.7886527895166, -122.416853689502)",030190105-E03
053140331,RS1,05084871,Medical Incident,11/10/2005,11/10/2005,11/10/2005 10:45:00 PM,11/10/2005 10:46:28 PM,11/10/2005 10:46:41 PM,11/10/2005 10:47:04 PM,11/10/2005 10:51:12 PM,,,Other,11/10/2005 10:51:13 PM,100 Block of TAYLOR ST,SF,94102,B03,01,1453,3,3,3,false,,1,RESCUE SQUAD,2,3,6,Tenderloin,"(37.7836863385082, -122.410789885334)",053140331-RS1
162072622,E36,16081769,Other,07/25/2016,07/25/2016,07/25/2016 05:10:33 PM,07/25/2016 05:10:33 PM,07/25/2016 05:11:31 PM,07/25/2016 05:13:00 PM,07/25/2016 05:15:41 PM,,,Fire,07/25/2016 05:24:56 PM,CHARLES J BRENHAM ST/MARKET ST,San Francisco,94103,B03,01,1455,3,3,3,true,Alarm,1,ENGINE,1,2,6,South of Market,"(37.7804785121736, -122.412512257219)",162072622-E36
112940272,B09,11097589,Other,10/21/2011,10/21/2011,10/21/2011 05:07:14 PM,10/21/2011 05:07:14 PM,10/21/2011 05:07:14 PM,10/21/2011 05:20:11 PM,10/21/2011 05:25:48 PM,,,Other,10/21/2011 05:40:13 PM,MOSCOW ST/GENEVA AV,SF,94134,B09,43,6173,3,3,3,false,,1,CHIEF,2,9,11,Excelsior,"(37.7131431588266, -122.433706822023)",112940272-B09
121180148,E23,12039056,Medical Incident,04/27/2012,04/27/2012,04/27/2012 10:18:06 AM,04/27/2012 10:19:06 AM,04/27/2012 10:20:13 AM,04/27/2012 10:20:39 AM,04/27/2012 10:22:52 AM,,,Other,04/27/2012 10:38:18 AM,4300 Block of KIRKHAM ST,SF,94122,B08,23,7717,E,E,3,false,Potentially Life-Threatening,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7584344305601, -122.507398322699)",121180148-E23
001350167,M10,00040226,Medical Incident,05/14/2000,05/14/2000,05/14/2000 02:52:28 PM,05/14/2000 02:54:13 PM,05/14/2000 02:54:31 PM,05/14/2000 02:55:25 PM,05/14/2000 02:57:18 PM,05/14/2000 03:06:56 PM,05/14/2000 03:13:20 PM,Other,05/14/2000 03:24:11 PM,3700 Block of CALIFORNIA ST,SF,94118,B07,10,0449,3,3,3,true,,1,MEDIC,1,7,2,Presidio Heights,"(37.786210973675, -122.455468425157)",001350167-M10
001760246,E03,00052844,Vehicle Fire,06/24/2000,06/24/2000,06/24/2000 09:09:10 PM,06/24/2000 09:09:26 PM,06/24/2000 09:09:33 PM,06/24/2000 09:10:09 PM,,,,Other,06/24/2000 09:10:31 PM,CYRIL MAGNIN ST/EDDY ST,SF,94102,B03,01,1453,3,3,3,false,,1,ENGINE,2,3,6,Tenderloin,"(37.7844527288793, -122.408493159961)",001760246-E03
123290304,E01,12109527,Medical Incident,11/24/2012,11/24/2012,11/24/2012 09:06:45 PM,11/24/2012 09:09:40 PM,11/24/2012 09:10:23 PM,,11/24/2012 09:12:49 PM,,,Other,11/24/2012 09:13:14 PM,0 Block of GROVE ST,SF,94102,B02,36,1552,E,E,3,true,Non Life-threatening,1,ENGINE,1,2,6,Tenderloin,"(37.7786480902245, -122.417414963644)",123290304-E01
131500209,T08,13050833,Structure Fire,05/30/2013,05/30/2013,05/30/2013 03:04:03 PM,05/30/2013 03:07:17 PM,05/30/2013 03:16:59 PM,05/30/2013 03:17:59 PM,,,,Other,05/30/2013 03:22:25 PM,"CALL BOX: INTERSTATE 80 EB/ALAMEDA COUN,SF",SF,,B03,48,9955,3,3,3,false,Alarm,1,TRUCK,12,None,None,None,"(37.8228833132106, -122.332574620522)",131500209-T08
020420193,M07,02012467,Medical Incident,02/11/2002,02/11/2002,02/11/2002 11:53:04 AM,02/11/2002 11:54:37 AM,02/11/2002 11:57:26 AM,02/11/2002 11:58:57 AM,02/11/2002 12:05:01 PM,02/11/2002 12:20:56 PM,,Other,02/11/2002 12:20:59 PM,200 Block of DORLAND ST,SF,94114,B02,06,5421,1,1,2,true,,1,MEDIC,1,2,8,Castro/Upper Market,"(37.7620293658927, -122.429546492088)",020420193-M07
172810470,E01,17118051,Medical Incident,10/08/2017,10/07/2017,10/08/2017 03:07:43 AM,10/08/2017 03:10:13 AM,10/08/2017 03:10:29 AM,10/08/2017 03:13:21 AM,10/08/2017 03:15:09 AM,,,Patient Declined Transport,10/08/2017 03:22:33 AM,0 Block of 6TH ST,San Francisco,94103,B02,01,2248,2,2,2,true,Non Life-threatening,1,ENGINE,1,3,6,South of Market,"(37.7815374331217, -122.409518341416)",172810470-E01
043430209,E05,04094524,Medical Incident,12/08/2004,12/08/2004,12/08/2004 12:23:02 PM,12/08/2004 12:24:52 PM,12/08/2004 12:25:42 PM,12/08/2004 12:26:55 PM,12/08/2004 12:28:11 PM,,,Other,12/08/2004 12:36:07 PM,1300 Block of GOLDEN GATE AVE,SF,94115,B05,05,3625,3,3,3,true,,1,ENGINE,1,5,5,Western Addition,"(37.7795136005399, -122.432784844959)",043430209-E05
011420257,E41,01043825,Medical Incident,05/22/2001,05/22/2001,05/22/2001 02:22:44 PM,05/22/2001 02:23:36 PM,05/22/2001 02:23:53 PM,05/22/2001 02:24:11 PM,05/22/2001 02:27:42 PM,,,Other,05/22/2001 02:36:55 PM,1500 Block of BROADWAY,SF,94109,B04,41,3152,3,3,3,true,,1,ENGINE,2,4,3,Russian Hill,"(37.7958954987191, -122.422601519723)",011420257-E41
